Latency,Arrival Time
0.04422035651185352,0.2515669024718498
0.04939946039383464,0.2576745970703043
0.04653630047871865,0.2609191317536429
0.04403779075966674,0.26166515671792956
0.04407320213290364,0.2624465930554531
0.04849594947224295,0.26765077673231596
0.04673500087853874,0.2710940118154746
0.04765079372805037,0.2754530397481449
0.04391377996503759,0.2760750539178024
0.04453742926128665,0.27732071738370895
0.04498151308641668,0.27901046467474555
0.0443428600453033,0.2800615589246688
0.043991819052342535,0.2807616121816312
0.04742132759030271,0.28489117397655384
0.046158638819419645,0.2877580470005934
0.04539275185107247,0.28985903305628574
0.04341081986668946,0.2899780871275951
0.05024590761192213,0.2968139182052033
0.04500754519091238,0.2985296976007356
0.04655489563241766,0.3017928274377732
0.04487229517016378,0.3033733568125569
0.0439134110226686,0.3039950020398454
0.04492575057362769,0.30562898681809303
0.04690418914567135,0.3092414101683843
0.04550549648439356,0.3114551408573978
0.044012003972335956,0.31217537903435366
0.04534566273520296,0.31422927597417655
0.04439986659177647,0.31533737677057294
0.04426969121777685,0.3163153021929697
0.04399760302841388,0.3170211394260035
0.044331700565219845,0.3180610741958433
0.050024503550980925,0.32479381195144413
0.04721125719216451,0.32871330334822857
0.04530089985597818,0.3307224374088267
0.04387406733172711,0.3313047389451737
0.04382941735015433,0.33184239049994796
0.04467853309456554,0.3332291577991334
0.0462870552432495,0.33622444724700284
0.04573384050549728,0.33866652195712005
0.04601572583345476,0.34139048199519473
0.04406743413605402,0.34216615033586867
0.04342236400012489,0.3422967485406135
0.0434451537950975,0.3424501365403309
0.05080418025500533,0.34996255099995616
0.04544737587808856,0.35211816108266464
0.04361621444201108,0.35244260972929564
0.04445455101122975,0.3536053949451453
0.04376305475173692,0.35407668390150215
0.04495133378094912,0.3557362518870712
0.04773562124738123,0.36018010733907235
0.04350904235922176,0.36039738390291404
0.043688078560168486,0.36079369666770245
0.04457158044717041,0.3620735113194928
0.043723301752406074,0.3625050472765188
0.04381873414238968,0.3630320156235284
0.04681950040134247,0.3665597502294908
0.043783747131961814,0.3670517315660725
0.044490477879017,0.36825044364970944
0.04359801768305088,0.36855669553738024
0.04474344249515999,0.37000837223716015
0.0452544487371922,0.3719710551789723
0.04375593414872353,0.37243522353231573
0.04464608612215115,0.3737895438590868
0.04341081986668943,0.37390859793039616
0.04401659887642695,0.37455612483304884
0.04710534704585473,0.3783697060835235
0.044721000215401985,0.3797989405035454
0.04701570477225259,0.3835228794804179
0.04652874047598088,0.3867598541610187
0.04685020800845907,0.3903182963740977
0.045033564519287694,0.3920600950980053
0.046263418930259925,0.39503174823288517
0.0457240716958231,0.3974640541333282
0.04407478493906397,0.3982470732770121
0.04623570669631599,0.401191014177948
0.05189421861478377,0.4097934669973517
0.05009192688989539,0.416593628091867
0.044751815521148375,0.4180536778176353
0.04467349574056806,0.4194354077628233
0.043560775042823074,0.4197044170102663
0.04410440793421727,0.4205170591491035
0.04341081986668943,0.42063611322041283
0.043614945232300584,0.4208893529167573
0.04582248655624793,0.42342007367762513
0.04341081986668943,0.4235391277489345
0.04413576842978334,0.424321145057759
0.04547285106671922,0.4265022303290981
0.04546244063369659,0.42867290516741463
0.04490238268094221,0.43028352205297676
0.04371331723120769,0.4307050734888044
0.043817995169868784,0.4312313028632931
0.043853825052096784,0.4317933621200098
0.045855743960549256,0.43435734028517897
0.04442052151485504,0.43548609600465393
0.04341081986668943,0.4356051500759633
0.0446048746738309,0.4369075590032435
0.04373211442763075,0.4373479076354942
0.0462541154957562,0.4403102573358703
0.046724387202002726,0.44374287874249296
0.04461477534696112,0.445065888294074
0.044731085374404345,0.4465052078730983
0.046303949539885314,0.4495173916176035
0.04341081986668943,0.44963644568891287
0.04557619767130122,0.4518625629106138
0.04444804859861218,0.4530188457138459
0.043754470000257895,0.4534815499187237
0.0438661400927306,0.4540559242160742
0.043448869064266704,0.45421302748496084
0.04432642451631774,0.4552476862058985
0.043505153149636044,0.4554610735601545
0.04514875683505337,0.45731806459982777
0.04629456577025387,0.46032086457470156
0.04597840528776831,0.4630075040670898
0.044326909703943485,0.4640426479756532
0.04650338800998588,0.467254270190259
0.04357794953117189,0.4675404539260508
0.04344266654230616,0.4676913546729769
0.04341081986668943,0.46781040874428625
0.04349566973293095,0.4679294628155956
0.043514144629606566,0.46807559342495714
0.04341081986668943,0.4681946474962665
0.04589077047000545,0.4707266853569421
0.04440502743774799,0.47183994699931003
0.044397218464360344,0.4729453996682903
0.04449377425982615,0.47414740813273637
0.046296444107315926,0.4771520864446722
0.04341081986668943,0.4772711405159816
0.04604001266814173,0.47997014615692946
0.043539967372022925,0.4802183477335723
0.04507322398492847,0.4819998059231207
0.04341081986668943,0.48211885999443005
0.048874346539218017,0.48758797409511134
0.047854731069635115,0.4921509393693664
0.047658963244429364,0.49651813681841567
0.0455872684800287,0.4988136395030643
0.045724566578002335,0.5012464402856865
0.047728631579399605,0.505683306069706
0.04358523529059072,0.5059767755649166
0.043859155336139266,0.5065441651056758
0.04645241048268245,0.5097048097929782
0.050761675282997576,0.5171747192805957
0.04413580796288685,0.5180187614481024
0.04461913375132237,0.5193461294040448
0.043410819866689376,0.5194651834753541
0.04562447581075535,0.5217369557654591
0.04738933651892846,0.5258345264890075
0.04402105681504154,0.5265638175086691
0.04691958983048439,0.5301916415437735
0.04440654271218175,0.5313064184605754
0.04392514533862135,0.5319397980038167
0.043410819866689265,0.532058852075126
0.04488120311298732,0.5335465983834475
0.04463808740461661,0.5348929199926842
0.04431950084830555,0.5359206550456098
0.04381716755249104,0.536446056802721
0.04414968440554912,0.5373039754128901
0.04825748673704522,0.5422696963545554
0.04673019118179489,0.5457081217409703
0.04376989044648205,0.5461862463920722
0.04346100080771931,0.5463554814044115
0.043768477054128896,0.5468321926631603
0.0439894767359742,0.5475299036037544
0.04364685981541905,0.5478849976237934
0.045018700107326115,0.5496119319357394
0.044278418647570095,0.5505985847879294
0.04367022431739198,0.5509770433099414
0.04552902860791297,0.5532143061224742
0.043799954778399264,0.5537224951054934
0.044085233774739274,0.5545159630848526
0.043410819866689376,0.5546350171561619
0.043772078603025344,0.5551046985443188
0.045308494111115816,0.5571214268600545
0.04364675738731261,0.557476418451987
0.04485500836451972,0.5590396610211267
0.04642952005024503,0.5621774152759916
0.04495979456308363,0.5638454440436952
0.05018564759014332,0.5707393258384584
0.044965432932909666,0.572412992975988
0.043410819866689376,0.5725320470472973
0.04347338938629208,0.5726555532545097
0.04341674291355557,0.5727805303726852
0.04440276134268706,0.5738915259199922
0.04416190077075455,0.5747616608953666
0.05013709173034275,0.5816069868303293
0.04598842295676375,0.584303643991713
0.045142855484358035,0.5861547336806909
0.04533415359174198,0.5881971214770528
0.043410819866689376,0.5883161755483621
0.044544035051469866,0.5894738355052818
0.04446062329203959,0.5906426930019413
0.04442198452680923,0.5917729117333704
0.04356555968551068,0.592046705623501
0.04400457299403948,0.5927595128221604
0.0509808743099851,0.6004486213367655
0.044444100957608534,0.6016009564989939
0.044589901445620805,0.6028990921492346
0.04600981346526456,0.6056171398191191
0.046361682562522155,0.6086870565862612
0.044394396880223175,0.6097896876711043
0.04784416546427561,0.6143420873399998
0.04691733470842685,0.6179676562530466
0.045228004377229736,0.6199038948348963
0.04488883454534187,0.6215009635848581
0.04535095420674928,0.6235601519962273
0.046872042025598804,0.627140428226446
0.04392385912743013,0.627772521558496
0.04432357478402671,0.6288043305471427
0.046339533685051615,0.6318520984368142
0.0439740790474481,0.6325344116888822
0.045734550983305367,0.6349771968768075
0.04375438444592106,0.6354398155273485
0.04373716947153916,0.6358852192035076
0.04370183932785143,0.636295292735979
0.043575998083167033,0.6365795250237659
0.044166784303485085,0.6374545435318709
0.043410819866689376,0.6375735976031802
0.04350910279783904,0.6377217720650701
0.046264907332998484,0.6406949136026885
0.043721974327283974,0.6411251221345924
0.04558849792451747,0.6434218542637298
0.04478391384472913,0.6449140023130788
0.043963084886203374,0.6455853214039021
0.04662095572745795,0.64891451133598
0.04555510159266296,0.6511778471332629
0.04449362834495907,0.6523797096828419
0.04354117017632608,0.6526291140637879
0.04361370929907682,0.6529510575674846
0.04371029147458638,0.6533695832466909
0.04433473504889174,0.6544125525002026
0.04424906931493411,0.6553698560197566
0.04358514669278968,0.6556632369171662
0.04570754124002008,0.6580790123618062
0.043678442734671585,0.6584656893010977
0.0452005027595308,0.6603744262652484
0.04588658592970163,0.66296924639957
0.045171265248864945,0.6648487458530549
0.044972391513542265,0.666529371571217
0.04866388026979063,0.6719014860456276
0.043410819866689376,0.6720205401169369
0.04662563564297917,0.6753421652460907
0.043446113250259044,0.6754965127009697
0.04763597743190251,0.6798407243374921
0.04355380332564629,0.6801027618677583
0.04343826279497032,0.6802492588673485
0.04460263980191681,0.6815601328738853
0.04350317602882858,0.6817715431073338
0.04615535203639476,0.6846351293483485
0.043652233280285,0.6849955968332534
0.04486229707265177,0.6865661281105251
0.043410819866689376,0.6866851821818344
0.046151566015309786,0.6895107457619707
0.0436804054579224,0.689899385424513
0.044679274318835116,0.691286893947968
0.043592049178083125,0.6915871773306711
0.044772358104520626,0.6930677696398116
0.04374307142024536,0.6935190752646769
0.04592375006086025,0.6961510595301571
0.04365085857279438,0.6965101523075714
0.046952471795605244,0.7001708583077966
0.04480483013842951,0.701683922650846
0.045920305489006386,0.7043124623444723
0.051366847762449486,0.7123875443115417
0.04570434753820185,0.7148001260543635
0.044635872187410164,0.7161442324463936
0.04609523639818214,0.7189477030491956
0.045859090866253616,0.7215150281200692
0.04504770686303672,0.7232709691877258
0.043410819866689376,0.7233900232590351
0.046048389052153804,0.7260333558463891
0.043797425863467465,0.7265390159144764
0.043529690793295495,0.7267769409123919
0.04375174447212715,0.7272369195891389
0.043956660334484865,0.7279018141282437
0.04725853652966194,0.7318685848625256
0.04356704361727415,0.7321438626844197
0.043925269323683014,0.7327773662127226
0.04401598628768966,0.7335015867050322
0.04442183212481954,0.7346316530344716
0.04654723812752315,0.7378871253666147
0.0437545871107734,0.738349946682008
0.04445581986611524,0.7395140007527432
0.043990526059767276,0.7402127610171304
0.04717106243269886,0.7440920576544492
0.04442048874272464,0.7452207806017938
0.045265664127608685,0.7471946789340224
0.04772901443815103,0.7516319275767933
0.04459057850172721,0.7529307402831404
0.044565942412021275,0.7542049168997816
0.04342156581460732,0.7543347169190089
0.04486604982432463,0.7559090009479534
0.04857977166442551,0.7611970068169989
0.04382761926095935,0.7617328602825781
0.04552190837736292,0.763963002864561
0.048787142795708394,0.7694583798648893
0.043410819866689376,0.7695774339361986
0.05168673994362527,0.7778680771989099
0.04694238915937188,0.7815187005629017
0.043837789947637096,0.7820647247151588
0.04629199953187901,0.7850649584516577
0.047475285921720456,0.7892484785779981
0.04454211930197449,0.7904988320845925
0.04429422146236395,0.7915012877515764
0.04541824869550837,0.7936277706517046
0.04459446943195622,0.7949304742882808
0.049488438641413945,0.8011271471343147
0.0445994801862446,0.8024348615251792
0.04619287843746145,0.8053359741672605
0.04607279048739976,0.8081169988592802
0.0436581583936172,0.8084833914575174
0.04400965545562352,0.8092012811177608
0.04364202473398193,0.8095515400563627
0.04426288238197795,0.8105226566429605
0.050127540327834286,0.8173584311754147
0.04516151822707637,0.819228183607111
0.04416088342152957,0.8200973012332605
0.0468934002094481,0.8236989356473285
0.04434045314733637,0.8247476229992848
0.044109596942960905,0.8255654541468657
0.04403285261282808,0.8263065409643137
0.04550128682147747,0.8285160619904111
0.04393871492373247,0.8291630111187634
0.04474389362157549,0.8306151389449589
0.04452899142084066,0.8318523645704194
0.0473452129971621,0.8359058117722015
0.04751543583791373,0.8401294818147351
0.04389644912095869,0.8407341651403137
0.04502689076833588,0.8424692901132695
0.04541235264647392,0.8445898769643634
0.04844644400193965,0.849744555170923
0.04406536519141524,0.8505181545669581
0.045513167614282146,0.8527395563858602
0.04544787469426903,0.8548956652847491
0.04376844787791989,0.855372347367289
0.04431362564565977,0.8563942072175686
0.04410326847592072,0.8572057098981093
0.045137985147518545,0.8590519292502478
0.045049511867476744,0.8608096753223444
0.04363608249131312,0.8611539920182775
0.04359099545732592,0.8614532216802233
0.04462628239493105,0.8627877382797743
0.04366755621973861,0.8631635287041328
0.044440591968645915,0.8643123548773987
0.04432743908398451,0.8653480281660031
0.044563121864741095,0.8666193842353641
0.044066736050732414,0.8673943544907164
0.046732531996958815,0.8708351206922952
0.045018329859871864,0.872561684756787
0.04394307008199905,0.8732129890434059
0.04692171754132424,0.8768429407893501
0.04353808648892987,0.8770892614828999
0.04446745296370824,0.8782649486512281
0.04876783744494073,0.8837410203007887
0.0452066905791334,0.885655945084542
0.043595953280319955,0.8859601325694819
0.04517591140967281,0.8878442781837746
0.04446075373844138,0.889013266126836
0.04432454459112534,0.8900460449225812
0.04679840947971203,0.8935526886069132
0.04489261437245695,0.89515353718399
0.043415493835030516,0.8952772652236405
0.05207222890899377,0.9040577283372542
0.043410819866689376,0.9041767824085635
0.045332610686160235,0.9062149959151301
0.04417123517580834,0.9070944652955584
0.04583245276483028,0.9096351522650086
0.04452891722751495,0.9108723036971434
0.044670545134881334,0.9122510830366447
0.04408997884300192,0.9130492960842665
0.043773016955609645,0.9135305472444961
0.044343535949186164,0.9145823173983022
0.050476381733890685,0.9217669333368128
0.04410225065069362,0.9225774181921264
0.04381256199810868,0.923098214394855
0.04776414706614229,0.9275705956656172
0.04479439535248575,0.9290732252227228
0.044164650661462135,0.9299461100888049
0.053105678286822666,0.9397600225802475
0.04713437945610832,0.9436026362409757
0.04440310900160849,0.9447139794472041
0.04557031429570846,0.9469925279475325
0.04606963334695646,0.9497703954991089
0.043593904895278146,0.950072534599007
0.04357535772492371,0.9503561265285506
0.04569105247766225,0.9527554132108328
0.0473060714076482,0.9567697188231009
0.04342992366764031,0.9569078766953611
0.04429281702445276,0.9579089279244338
0.04953897417149866,0.9641561363005524
0.043578346559008385,0.9644427170641807
0.043452351417338164,0.9646033026861388
0.04423367179360249,0.9655452086843612
0.04623910485289917,0.9684925477418803
0.043925669198664474,0.9691264511451647
0.04374371876824379,0.9695784041180284
0.043410819866689376,0.9696974581893377
0.04423195087826082,0.9705497508017075
0.04528249442453447,0.9725404794308619
0.04424428163925498,0.9734929952747368
0.04400749337248766,0.9742087228518443
0.05259001511562189,0.9835069721720862
0.043410819866689376,0.9836260262433955
0.04345493276131285,0.9837450803147048
0.04447942806043348,0.9849043926627706
0.0440857444457563,0.9856983713131469
0.048409852564143985,0.9908164580819108
0.04438565142120687,0.9919103437077376
0.047166153727103644,0.9957847316394611
0.044027572783612245,0.9965205386276933
0.043751376281235044,0.9969801491135483
0.045349262124939616,0.9990376454431078
0.04379148874920613,0.9995373683969339
0.044193451331382194,1.000439053932936
0.04485856978337677,1.0020058579209328
0.0446710616965158,1.0033851538220686
0.048872144696970765,1.0089655327236595
0.04390882526482598,1.0095825921931056
0.04467905042213316,1.010969876819859
0.044787160020515415,1.0124652710449944
0.04398228184597297,1.0131557870955874
0.04533450985406784,1.0151985311542753
0.04402099481910782,1.0159277601780032
0.04604494820775473,1.018680942590378
0.04402056362176965,1.0194097404167677
0.04586713952145305,1.0219851141428409
0.04595031783914272,1.0246436661866036
0.04372931174546357,1.0250812121366872
0.043410819866689265,1.0252002662079966
0.04400967954274726,1.0258774320295019
0.04534320064009545,1.0279288668742175
0.04599092184303977,1.0306280229218774
0.043410819866689265,1.0307470769931868
0.04368911802184672,1.0311005689512343
0.043410819866689265,1.0312196230225437
0.045009419973984555,1.0329175501162207
0.045068130558832076,1.0346939148796728
0.044410620320306626,1.0358127694045995
0.043410819866689376,1.035931823475909
0.0471074688103158,1.0396571689414997
0.04649284241250129,1.042858245558621
0.043410819866689154,1.0429772996299305
0.043787141224886916,1.0434502179927214
0.04341273554611624,1.043571187743458
0.04430403973675756,1.0445834616848357
0.04697758614741265,1.0482692820368686
0.04353975961504353,1.0485172758565324
0.04603194723788073,1.0512574572990334
0.043410819866689154,1.0513765113703428
0.04452365364382871,1.0525711566568212
0.04892347515201423,1.0582028660134557
0.04505116456577696,1.059962264783853
0.04407355393908263,1.0607440529275558
0.047509012397646044,1.064961299529822
0.04434586106294258,1.066015394797385
0.043788937154210394,1.0665125661562156
0.04851832215428287,1.0717391225151187
0.04552595411903093,1.07397331083877
0.045728530569670855,1.076410075613061
0.046407289909394356,1.0795255997270756
0.04507241153788444,1.0813062454695803
0.04469257219744027,1.0827070518716408
0.043938163558822074,1.0833534496350832
0.04430406546398946,1.084365749303693
0.043414881740080125,1.0844888652483933
0.04749341273641372,1.0886905121894273
0.04723876323163423,1.0926375096256817
0.04497853839627153,1.0943242822265735
0.04510404536139867,1.0961365617925924
0.0439045394040094,1.096749335401222
0.047270061771988114,1.1007276313778305
0.04496714546011682,1.1024030110425675
0.044995739631834786,1.1041069848790226
0.049414849416437034,1.1102300685000799
0.04505966071259837,1.1119979634172985
0.04876463379828744,1.1174708314202062
0.043410819866689154,1.1175898854915156
0.044027283018877705,1.1182199282406988
0.047906326114825815,1.122834488560145
0.0450073392029573,1.1245500619677224
0.04648841009533644,1.1277467062676791
0.04400738463450926,1.1284623251068087
0.04353429595752378,1.1287048552689527
0.045653594246833684,1.1310666837204066
0.043410819866689154,1.131185737791716
0.04370468968901364,1.1315475156381327
0.04616188396743093,1.134417633810184
0.04490438322187407,1.1360302512366782
0.04393370480495595,1.1366721902462544
0.04818013504930785,1.1415605595001825
0.044599628330114216,1.142868422034917
0.04441276553342721,1.1439894217729645
0.044930401402645925,1.1456280573802307
0.04385875375360393,1.1461950453384548
0.044150745624001786,1.1470540251670769
0.04491555036197825,1.1486778097336754
0.043429794557353185,1.1488158384956488
0.04984197561308212,1.1553660483133512
0.04586663839835681,1.1579409209163283
0.04535514227243764,1.1600042973933862
0.045544201200041545,1.162256732798048
0.04549994133911217,1.1644649083417804
0.043594332332715924,1.1647674748791166
0.0460995900230341,1.167575299106771
0.04762577076329544,1.1719093040746866
0.04504921148015262,1.1736667497594595
0.04592994563770603,1.1763049296017858
0.04369010693461761,1.1767032707410237
0.04646942350734817,1.179880928452992
0.04454053775451183,1.1811297004121242
0.043462402137827594,1.181300336754572
0.044436339689194915,1.1824449106483872
0.0456777187379398,1.1848308635909472
0.044033169543202355,1.1855722673387699
0.044325854047382984,1.186606355590773
0.046989257180592325,1.1903038469759857
0.04489999076711948,1.1919120719477254
0.047448163835705603,1.1960684699880513
0.04771749835522332,1.2004942025478949
0.04753397735189946,1.2047364141044146
0.04368322115959167,1.2051278694686265
0.0467959347758784,1.2086320384491251
0.0435951922244584,1.2089354648782038
0.04515677103281046,1.2108004701156345
0.04648083234356171,1.2139895366638165
0.049078698285052846,1.2197764691534896
0.0441761677328496,1.2206608710909594
0.052386875662079335,1.229755980957659
0.044643981322534554,1.2311081964848138
0.0435352744022921,1.2313517050917262
0.04427947004736521,1.2323394093437117
0.051982401359690567,1.2410300449080225
0.044813420264815385,1.2425516993774581
0.0445263667171798,1.2437863002992582
0.044298727538022886,1.2447932620419013
0.04385339070801875,1.2453548869545403
0.043410819866689154,1.2454739410258497
0.046473298974865296,1.2485780566297486
0.04367781240305835,1.2489641032374272
0.04543168291526922,1.2511040203573167
0.04353391103219928,1.2513461655941363
0.04367576681332008,1.2517301666120766
0.04736278694450635,1.2558011877612032
0.044910480540218733,1.2574199025060422
0.043975695938448744,1.2581038326491112
0.043410819866689154,1.2582228867204206
0.04376916620428917,1.2585826466408365
0.04371222060044655,1.2590031014459033
0.04710785085345548,1.262819186503979
0.04551921349477461,1.265046634203374
0.044557750617908676,1.2663126190259029
0.04412687624112621,1.2671477294716493
0.04388778349549671,1.2677437471717663
0.04807375454037599,1.2725257359167625
0.04418521851890245,1.2734191886402852
0.04394472110099512,1.2740721439459006
0.04562915870377404,1.276409536854295
0.0435242856651028,1.276642056724018
0.046645109223093284,1.2799954001517315
0.04380613635269781,1.2805097707090496
0.0450963053616622,1.282314310275332
0.04402539433772645,1.2830479388176788
0.04342093611776554,1.2831771091400646
0.04721959932501418,1.287104942669699
0.04383318428606464,1.287646361160384
0.04494623858768687,1.289300833952691
0.04354223522788181,1.289551303385193
0.04380949689968516,1.2900690344894985
0.04344458246695715,1.290221851161076
0.04579412628257451,1.2927242116482707
0.04535479490132488,1.2947872407542158
0.0445849144198569,1.296080389378693
0.04366988988428533,1.2964585134675986
0.05077988420363311,1.303946631875852
0.044080644539464586,1.3047355106199368
0.04609266935881107,1.307536414183368
0.04451391084272416,1.3087585592307125
0.044939753912870195,1.310406547348203
0.04615284431886879,1.313267625871692
0.045005632233148685,1.314981492309461
0.04421409641175433,1.3159038229258355
0.0442145533164624,1.3168266104469182
0.04618239406688307,1.3197172387184215
0.04520665286328862,1.3216321257863304
0.04424844795316152,1.3225888079441122
0.043562240805072205,1.3228592829538046
0.044399090225972104,1.323966607384397
0.04374626392106129,1.3244211055100785
0.04545466478092974,1.3265840044956285
0.04498017899603135,1.3282724176962801
0.04582991641863621,1.3308105683195366
0.045520716833953756,1.3330395193581106
0.04696119925875242,1.3367089528214833
0.04363052572491388,1.3370477127510174
0.04385624676666344,1.3376121937223011
0.04379031522117094,1.3381107431480923
0.04528930877834081,1.3401082861310534
0.04346535839836019,1.3402818787340338
0.0437293268288228,1.3407194397674769
0.04458358912344096,1.342011263095538
0.04349673811025245,1.3422162354104108
0.044202110652976634,1.3431265802680077
0.04471918729758029,1.3445540017702082
0.044057659706200125,1.3453198956810286
0.044714314679972,1.3467424445656209
0.04420737268394692,1.347658051454188
0.04538937730394044,1.3497556629627487
0.04481570585686723,1.3512796030242362
0.04411123409261286,1.3520990713214693
0.048365726987258384,1.357173032513348
0.04436694379443629,1.3582482105124045
0.045779208355250844,1.3607356530722756
0.043410819866689154,1.360854707143585
0.045966702346595945,1.36348144485452
0.04464197448061302,1.3648316535397533
0.04599230676011601,1.3675321945044896
0.04627618725724392,1.3705166159663538
0.043435348823610775,1.3706601989945848
0.043890856921042554,1.3712592901202476
0.047943290158529495,1.3759108144833974
0.04596889195732645,1.378587940645344
0.04747659290507422,1.3827727677550385
0.05533734235311516,1.394818344312774
0.04347581755364094,1.3950023960710352
0.046699651226503436,1.3984102815021588
0.04452767668057822,1.3996461923873573
0.044078734870427905,1.4004331614624055
0.04383306105557572,1.4009744567226015
0.04568260265342672,1.4033652935806484
0.043410819866689154,1.4034843476519578
0.04443606218679408,1.4045581485914167
0.043902382233678816,1.4051687650297158
0.043410819866689154,1.4052878191010252
0.047284852812814915,1.4092161897530335
0.04623543325475188,1.4121598572124057
0.050258438946177764,1.4191265303632037
0.04733876586487051,1.4231735304326945
0.04464101911560636,1.424522783752921
0.04415396765371171,1.425384985611253
0.04441599291763354,1.4265092127335068
0.04500986997805101,1.428227316916178
0.04604035529563921,1.4309759064164376
0.0440439252180953,1.4317280658391531
0.04346407453186685,1.4319003745756402
0.04366971439213985,1.4322783231724003
0.044675159155946664,1.4336617165329673
0.04428953579204431,1.4346594865296318
0.04627307894393606,1.4376407996781881
0.043653814635398636,1.438002848518207
0.04692720258428151,1.4416382853071088
0.04912554217453313,1.4474720616862622
0.043410819866689154,1.4475911157575716
0.04345852170402331,1.447710169828881
0.04346793911312652,1.4478292239001904
0.043984911026389684,1.4483569440562258
0.043410819866689154,1.4484759981275352
0.04393497720954964,1.449106098117406
0.044105301369713246,1.4499196336917395
0.044489806016485556,1.4511176739128453
0.04389452092114743,1.451720429038613
0.04458426153950801,1.4530129247827412
0.04519771346910284,1.4549188724564643
